"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"3692","2022-23","Connecticut","Kindergarten",35580,"dtap","97.3",100,"Census"
"3693","2022-23","Connecticut","Kindergarten",35580,"varicella","97.0",100,"Census"
"3694","2022-23","Connecticut","Kindergarten",35580,"hep_b","97.8",100,"Census"
"3695","2022-23","Connecticut","Kindergarten",35580,"varicella","97.0",100,"Census"
"3696","2022-23","Connecticut","Kindergarten",35580,"polio","97.3",100,"Census"
"3697","2022-23","Washington","Kindergarten",86284,"mmr","91.4",97.9,"Census"
"3698","2022-23","Washington","Kindergarten",86284,"varicella","NReq",97.9,"Census"
"3699","2022-23","Washington","Kindergarten",86284,"dtap","90.1",97.9,"Census"
"3700","2022-23","Washington","Kindergarten",86284,"varicella","90.1",97.9,"Census"
"3701","2022-23","Washington","Kindergarten",86284,"hep_b","92.9",97.9,"Census"
"3702","2022-23","Washington","Kindergarten",86284,"varicella","90.1",97.9,"Census"
"3703","2022-23","Washington","Kindergarten",86284,"polio","90.2",97.9,"Census"
"3704","2020-21","Georgia","Kindergarten",83191,"varicella","88.5",100,"Census"
"3705","2021-22","Georgia","Kindergarten",118742,"varicella","83.2",100,"Census"
"3706","2010-11","Georgia","Kindergarten",NA,"varicella",NA,NA,NA
"3707","2011-12","Georgia","Kindergarten",143065,"varicella","96.6",1.9,"2-stage Cluster Sample"
"3708","2012-13","Georgia","Kindergarten",142732,"varicella","95.1",2.4,"2-stage Cluster Sample"
"3709","2013-14","Georgia","Kindergarten",143988,"varicella","94.0",100,"Census"
"3710","2014-15","Georgia","Kindergarten",139471,"varicella","94.0",100,"Census"
"3711","2015-16","Georgia","Kindergarten",131403,"varicella","94.6",100,"Census"
"3712","2018-19","Georgia","Kindergarten",131275,"hep_b","93.6",100,"Census"
"3713","2019-20","Georgia","Kindergarten",130102,"hep_b","93.1",100,"Census"
"3714","2021-22","Georgia","Kindergarten",118742,"hep_b","83.2",100,"Census"
"3715","2020-21","Georgia","Kindergarten",83191,"hep_b","88.5",100,"Census"
"3716","2009-10","Georgia","Kindergarten",141949,"polio","100.0",1.2,"Random sample"
"3717","2010-11","Georgia","Kindergarten",NA,"polio",NA,NA,NA
"3718","2011-12","Georgia","Kindergarten",143065,"polio","96.7",1.9,"2-stage Cluster Sample"
"3719","2009-10","Georgia","Kindergarten",141949,"varicella",NA,1.2,"Random sample"
"3720","2010-11","Georgia","Kindergarten",NA,"varicella",NA,NA,NA
"3721","2018-19","Georgia","Kindergarten",131275,"dtap","93.6",100,"Census"
"3722","2019-20","Georgia","Kindergarten",130102,"dtap","93.1",100,"Census"
"3723","2021-22","Georgia","Kindergarten",118742,"dtap","83.2",100,"Census"
"3724","2020-21","Georgia","Kindergarten",83191,"dtap","88.5",100,"Census"
"3725","2011-12","Georgia","Kindergarten",143065,"varicella",NA,1.9,"2-stage Cluster Sample"
"3726","2009-10","Georgia","Kindergarten",141949,"varicella","99.6",1.2,"Random sample"
"3727","2021-22","Georgia","Kindergarten",118742,"varicella","NReq",100,"Census"
"3728","2011-12","Georgia","Kindergarten",143065,"hep_b","96.7",1.9,"2-stage Cluster Sample"
"3729","2012-13","Georgia","Kindergarten",142732,"hep_b","95.1",2.4,"2-stage Cluster Sample"
"3730","2013-14","Georgia","Kindergarten",143988,"hep_b","94.0",100,"Census"
"3731","2016-17","Georgia","Kindergarten",136165,"hep_b","93.3",100,"Census"
"3732","2017-18","Georgia","Kindergarten",131459,"hep_b","93.4",100,"Census"
"3733","2014-15","Georgia","Kindergarten",139471,"hep_b","94.0",100,"Census"
"3734","2015-16","Georgia","Kindergarten",131403,"hep_b","94.6",100,"Census"
"3735","2016-17","Georgia","Kindergarten",136165,"varicella","93.3",100,"Census"
"3736","2018-19","Georgia","Kindergarten",131275,"varicella","93.6",100,"Census"
"3737","2017-18","Georgia","Kindergarten",131459,"varicella","93.4",100,"Census"
"3738","2019-20","Georgia","Kindergarten",130102,"varicella","93.1",100,"Census"
"3739","2020-21","Georgia","Kindergarten",83191,"varicella","88.5",100,"Census"
"3740","2021-22","Georgia","Kindergarten",118742,"varicella","83.2",100,"Census"
"3741","2009-10","Georgia","Kindergarten",141949,"hep_b","100.0",1.2,"Random sample"
"3742","2010-11","Georgia","Kindergarten",NA,"dtap",NA,NA,NA
"3743","2011-12","Georgia","Kindergarten",143065,"dtap","96.7",1.9,"2-stage Cluster Sample"
"3744","2012-13","Georgia","Kindergarten",142732,"dtap","95.1",2.4,"2-stage Cluster Sample"
"3745","2013-14","Georgia","Kindergarten",143988,"dtap","94.0",100,"Census"
"3746","2017-18","Georgia","Kindergarten",131459,"dtap","93.4",100,"Census"
"3747","2016-17","Georgia","Kindergarten",136165,"dtap","93.3",100,"Census"
"3748","2014-15","Georgia","Kindergarten",139471,"dtap","94.0",100,"Census"
"3749","2015-16","Georgia","Kindergarten",131403,"dtap","94.6",100,"Census"
"3750","2018-19","Georgia","Kindergarten",131275,"mmr","93.6",100,"Census"
"3751","2017-18","Georgia","Kindergarten",131459,"mmr","93.4",100,"Census"
"3752","2019-20","Georgia","Kindergarten",130102,"mmr","93.1",100,"Census"
"3753","2020-21","Georgia","Kindergarten",83191,"mmr","88.5",100,"Census"
"3754","2016-17","Georgia","Kindergarten",136165,"mmr","93.3",100,"Census"
"3755","2021-22","Georgia","Kindergarten",118742,"mmr","83.2",100,"Census"
"3756","2009-10","Georgia","Kindergarten",141949,"dtap","99.9",1.2,"Random sample"
"3757","2010-11","Georgia","Kindergarten",NA,"hep_b",NA,NA,NA
"3758","2009-10","Georgia","Kindergarten",141949,"mmr","99.6",1.2,"Random sample"
"3759","2010-11","Georgia","Kindergarten",NA,"mmr",NA,NA,NA
"3760","2011-12","Georgia","Kindergarten",143065,"mmr","96.6",1.9,"2-stage Cluster Sample"
"3761","2012-13","Georgia","Kindergarten",142732,"mmr","95.1",2.4,"2-stage Cluster Sample"
"3762","2013-14","Georgia","Kindergarten",143988,"mmr","94.0",100,"Census"
"3763","2014-15","Georgia","Kindergarten",139471,"mmr","94.0",100,"Census"
"3764","2015-16","Georgia","Kindergarten",131403,"mmr","94.6",100,"Census"
"3765","2020-21","Georgia","Kindergarten",83191,"polio","88.5",100,"Census"
"3766","2021-22","Georgia","Kindergarten",118742,"polio","83.2",100,"Census"
"3767","2012-13","Georgia","Kindergarten",142732,"polio","95.1",2.4,"2-stage Cluster Sample"
"3768","2013-14","Georgia","Kindergarten",143988,"polio","94.0",100,"Census"
"3769","2014-15","Georgia","Kindergarten",139471,"polio","94.0",100,"Census"
"3770","2015-16","Georgia","Kindergarten",131403,"polio","94.6",100,"Census"
"3771","2017-18","Georgia","Kindergarten",131459,"polio","93.4",100,"Census"
"3772","2016-17","Georgia","Kindergarten",136165,"polio","93.3",100,"Census"
"3773","2018-19","Georgia","Kindergarten",131275,"polio","93.6",100,"Census"
"3774","2019-20","Georgia","Kindergarten",130102,"polio","93.1",100,"Census"
"3775","2022-23","Georgia","Kindergarten",123771,"dtap","88.1",100,"Census"
"3776","2022-23","Georgia","Kindergarten",123771,"varicella","NReq",100,"Census"
"3777","2022-23","Georgia","Kindergarten",123771,"mmr","88.1",100,"Census"
"3778","2022-23","Georgia","Kindergarten",123771,"varicella","88.1",100,"Census"
"3779","2022-23","Georgia","Kindergarten",123771,"hep_b","88.1",100,"Census"
"3780","2022-23","Georgia","Kindergarten",123771,"varicella","88.1",100,"Census"
"3781","2022-23","Georgia","Kindergarten",123771,"polio","88.1",100,"Census"
"3782","2023-24","TX-City of Houston","Kindergarten",37882,"mmr","93.6",67.7,"Vol. response"
"3783","2023-24","TX-City of Houston","Kindergarten",37882,"dtap","93.4",67.7,"Vol. response"
"3784","2023-24","TX-City of Houston","Kindergarten",37882,"varicella","NReq",67.7,"Vol. response"
"3785","2023-24","TX-City of Houston","Kindergarten",37882,"varicella","92.8",67.7,"Vol. response"
"3786","2023-24","TX-City of Houston","Kindergarten",37882,"hep_b","95.8",67.7,"Vol. response"
"3787","2023-24","TX-City of Houston","Kindergarten",37882,"polio","93.6",67.7,"Vol. response"
"3788","2023-24","TX-City of Houston","Kindergarten",37882,"varicella","92.8",67.7,"Vol. response"
"3789","2009-10","Idaho","Kindergarten",22624,"varicella","NReq",100,"Census"
"3790","2021-22","Idaho","Kindergarten",23854,"varicella","NReq",99.6,"Census"
"3791","2015-16","Idaho","Kindergarten",22686,"varicella","89.1",100,"Census"
"3792","2014-15","Idaho","Kindergarten",22968,"varicella","88.4",100,"Census"
"3793","2013-14","Idaho","Kindergarten",23934,"varicella","86.5",100,"Census"
"3794","2012-13","Idaho","Kindergarten",23888,"varicella","86.6",100,"Census"
"3795","2011-12","Idaho","Kindergarten",22762,"varicella","85.8",100,"Census"
"3796","2010-11","Idaho","Kindergarten",NA,"varicella",NA,NA,NA
"3797","2011-12","Idaho","Kindergarten",22762,"varicella",NA,100,"Census"
"3798","2023-24","Idaho","Kindergarten",22376,"mmr","79.6",100,"Census"
"3799","2023-24","Idaho","Kindergarten",22376,"dtap","79.5",100,"Census"
"3800","2023-24","Idaho","Kindergarten",22376,"varicella","NReq",100,"Census"
"3801","2023-24","Idaho","Kindergarten",22376,"varicella","79.1",100,"Census"
"3802","2023-24","Idaho","Kindergarten",22376,"hep_b","84.8",100,"Census"
"3803","2023-24","Idaho","Kindergarten",22376,"polio","80.1",100,"Census"
"3804","2023-24","Idaho","Kindergarten",22376,"varicella","79.1",100,"Census"
"3805","2011-12","Idaho","Kindergarten",22762,"polio","89.6",100,"Census"
"3806","2010-11","Idaho","Kindergarten",NA,"varicella",NA,NA,NA
"3807","2009-10","Idaho","Kindergarten",22624,"varicella","NReq",100,"Census"
"3808","2019-20","Idaho","Kindergarten",23301,"dtap","89.0",98.5,"Census"
"3809","2018-19","Idaho","Kindergarten",22995,"dtap","88.8",99,"Census"
"3810","2021-22","Idaho","Kindergarten",23854,"dtap","83.5",99.6,"Census"
"3811","2020-21","Idaho","Kindergarten",22677,"dtap","86.4",98.3,"Census"
"3812","2019-20","Idaho","Kindergarten",23301,"varicella","NReq",98.5,"Census"
"3813","2020-21","Idaho","Kindergarten",22677,"varicella","NReq",98.3,"Census"
"3814","2015-16","Idaho","Kindergarten",22686,"varicella",NA,100,"Census"
"3815","2014-15","Idaho","Kindergarten",22968,"varicella",NA,100,"Census"
"3816","2013-14","Idaho","Kindergarten",23934,"varicella",NA,100,"Census"
"3817","2012-13","Idaho","Kindergarten",23888,"varicella",NA,100,"Census"
"3818","2010-11","Idaho","Kindergarten",NA,"polio",NA,NA,NA
"3819","2009-10","Idaho","Kindergarten",22624,"polio","92.8",100,"Census"
"3820","2019-20","Idaho","Kindergarten",23301,"hep_b","91.3",98.5,"Census"
"3821","2018-19","Idaho","Kindergarten",22995,"hep_b","91.7",99,"Census"
"3822","2021-22","Idaho","Kindergarten",23854,"hep_b","88.2",99.6,"Census"
"3823","2020-21","Idaho","Kindergarten",22677,"hep_b","90.1",98.3,"Census"
"3824","2015-16","Idaho","Kindergarten",22686,"hep_b","92.5",100,"Census"
"3825","2014-15","Idaho","Kindergarten",22968,"hep_b","92.5",100,"Census"
"3826","2017-18","Idaho","Kindergarten",22553,"hep_b","92.1",99,"Census"
"3827","2016-17","Idaho","Kindergarten",22589,"hep_b","92.6",100,"Census"
"3828","2013-14","Idaho","Kindergarten",23934,"hep_b","91.2",100,"Census"
"3829","2012-13","Idaho","Kindergarten",23888,"hep_b","91.7",100,"Census"
"3830","2010-11","Idaho","Kindergarten",NA,"hep_b",NA,NA,NA
"3831","2011-12","Idaho","Kindergarten",22762,"hep_b","92.3",100,"Census"
"3832","2013-14","Idaho","Kindergarten",23934,"dtap","88.0",100,"Census"
"3833","2012-13","Idaho","Kindergarten",23888,"dtap","88.3",100,"Census"
"3834","2011-12","Idaho","Kindergarten",22762,"dtap","89.0",100,"Census"
"3835","2010-11","Idaho","Kindergarten",NA,"dtap",NA,NA,NA
"3836","2009-10","Idaho","Kindergarten",22624,"hep_b","93.0",100,"Census"
"3837","2021-22","Idaho","Kindergarten",23854,"varicella","83.4",99.6,"Census"
"3838","2016-17","Idaho","Kindergarten",22589,"varicella","89.1",100,"Census"
"3839","2015-16","Idaho","Kindergarten",22686,"dtap","89.8",100,"Census"
"3840","2014-15","Idaho","Kindergarten",22968,"dtap","89.4",100,"Census"
"3841","2016-17","Idaho","Kindergarten",22589,"dtap","89.8",100,"Census"
"3842","2017-18","Idaho","Kindergarten",22553,"dtap","89.3",99,"Census"
"3843","2018-19","Idaho","Kindergarten",22995,"varicella","88.3",99,"Census"
"3844","2017-18","Idaho","Kindergarten",22553,"varicella","88.6",99,"Census"
"3845","2019-20","Idaho","Kindergarten",23301,"varicella","88.5",98.5,"Census"
"3846","2020-21","Idaho","Kindergarten",22677,"varicella","86.2",98.3,"Census"
"3847","2009-10","Idaho","Kindergarten",22624,"dtap","86.8",100,"Census"
"3848","2021-22","Idaho","Kindergarten",23854,"mmr","83.9",99.6,"Census"
"3849","2019-20","Idaho","Kindergarten",23301,"mmr","89.1",98.5,"Census"
"3850","2020-21","Idaho","Kindergarten",22677,"mmr","86.5",98.3,"Census"
"3851","2017-18","Idaho","Kindergarten",22553,"mmr","89.5",99,"Census"
"3852","2018-19","Idaho","Kindergarten",22995,"mmr","89.5",99,"Census"
"3853","2016-17","Idaho","Kindergarten",22589,"mmr","89.9",100,"Census"
"3854","2022-23","United States","Kindergarten",3832381,"varicella","94.2",92.9,""
"3855","2022-23","United States","Kindergarten",3832381,"dtap","92.7",92.9,""
"3856","2022-23","United States","Kindergarten",3832381,"mmr","93.1",92.9,""
"3857","2022-23","United States","Kindergarten",3832381,"varicella","92.9",92.9,""
"3858","2022-23","United States","Kindergarten",3832381,"polio","93.1",92.9,""
"3859","2022-23","United States","Kindergarten",3832381,"hep_b","94.3",92.9,""
"3860","2022-23","United States","Kindergarten",3832381,"varicella","92.8",92.9,""
"3861","2023-24","North Dakota","Kindergarten",9674,"mmr","91.0",97.8,"Census"
"3862","2023-24","North Dakota","Kindergarten",9674,"dtap","90.6",97.8,"Census"
"3863","2023-24","North Dakota","Kindergarten",9674,"varicella","NReq",97.8,"Census"
"3864","2023-24","North Dakota","Kindergarten",9674,"varicella","90.8",97.8,"Census"
"3865","2023-24","North Dakota","Kindergarten",9674,"hep_b","93.4",97.8,"Census"
"3866","2023-24","North Dakota","Kindergarten",9674,"polio","91.1",97.8,"Census"
"3867","2023-24","North Dakota","Kindergarten",9674,"varicella","90.8",97.8,"Census"
"3868","2013-14","North Dakota","Kindergarten",9780,"dtap","90.2",96.1,"Census (Public); Stratified  2-stage cluster sample(Private)"
"3869","2012-13","North Dakota","Kindergarten",9503,"dtap","89.0",4.9,"2-stage Cluster Sample"
"3870","2011-12","North Dakota","Kindergarten",8412,"dtap","91.2",5.8,"Convenient "
"3871","2010-11","North Dakota","Kindergarten",NA,"dtap",NA,NA,NA
"3872","2017-18","North Dakota","Kindergarten",10365,"mmr","94.2",99.4,"Census"
"3873","2018-19","North Dakota","Kindergarten",10382,"mmr","93.6",99.4,"Census"
"3874","2019-20","North Dakota","Kindergarten",10587,"mmr","94.8",99.5,"Census"
"3875","2020-21","North Dakota","Kindergarten",10116,"mmr","93.3",99.1,"Census"
"3876","2016-17","North Dakota","Kindergarten",9799,"mmr","93.8",98.7,"Census"
"3877","2015-16","North Dakota","Kindergarten",9875,"mmr","90.7",97.1,"Census"
"3878","2009-10","North Dakota","Kindergarten",8323,"dtap","90.8",6,"Random sample"
"3879","2021-22","North Dakota","Kindergarten",10755,"mmr","91.5",96.6,"Census"
"3880","2015-16","North Dakota","Kindergarten",9875,"dtap","90.8",97.1,"Census"
"3881","2014-15","North Dakota","Kindergarten",10017,"dtap","89.6",99.9,"Census"
"3882","2016-17","North Dakota","Kindergarten",9799,"dtap","93.8",98.7,"Census"
"3883","2012-13","North Dakota","Kindergarten",9503,"mmr","89.9",4.9,"2-stage Cluster Sample"
"3884","2011-12","North Dakota","Kindergarten",8412,"mmr","90.6",5.8,"Convenient "
"3885","2010-11","North Dakota","Kindergarten",NA,"mmr",NA,NA,NA
"3886","2009-10","North Dakota","Kindergarten",8323,"mmr","92.2",6,"Random sample"
"3887","2014-15","North Dakota","Kindergarten",10017,"mmr","89.8",99.9,"Census"
"3888","2013-14","North Dakota","Kindergarten",9780,"mmr","90.0",96.1,"Census (Public); Stratified  2-stage cluster sample(Private)"
"3889","2021-22","North Dakota","Kindergarten",10755,"varicella","91.2",96.6,"Census"
"3890","2020-21","North Dakota","Kindergarten",10116,"varicella","93.2",99.1,"Census"
"3891","2021-22","North Dakota","Kindergarten",10755,"polio","91.7",96.6,"Census"
"3892","2020-21","North Dakota","Kindergarten",10116,"polio","93.2",99.1,"Census"
"3893","2019-20","North Dakota","Kindergarten",10587,"polio","94.6",99.5,"Census"
"3894","2015-16","North Dakota","Kindergarten",9875,"polio","91.2",97.1,"Census"
"3895","2014-15","North Dakota","Kindergarten",10017,"polio","90.9",99.9,"Census"
"3896","2013-14","North Dakota","Kindergarten",9780,"polio","90.7",96.1,"Census (Public); Stratified  2-stage cluster sample(Private)"
"3897","2012-13","North Dakota","Kindergarten",9503,"polio","92.7",4.9,"2-stage Cluster Sample"
"3898","2016-17","North Dakota","Kindergarten",9799,"polio","94.0",98.7,"Census"
"3899","2017-18","North Dakota","Kindergarten",10365,"polio","94.4",99.4,"Census"
"3900","2018-19","North Dakota","Kindergarten",10382,"polio","93.8",99.4,"Census"
"3901","2018-19","North Dakota","Kindergarten",10382,"hep_b","95.2",99.4,"Census"
"3902","2019-20","North Dakota","Kindergarten",10587,"hep_b","95.7",99.5,"Census"
"3903","2020-21","North Dakota","Kindergarten",10116,"hep_b","95.0",99.1,"Census"
"3904","2021-22","North Dakota","Kindergarten",10755,"hep_b","93.7",96.6,"Census"
"3905","2010-11","North Dakota","Kindergarten",NA,"polio",NA,NA,NA
"3906","2009-10","North Dakota","Kindergarten",8323,"polio","92.2",6,"Random sample"
"3907","2011-12","North Dakota","Kindergarten",8412,"polio","90.6",5.8,"Convenient "
"3908","2015-16","North Dakota","Kindergarten",9875,"hep_b","93.8",97.1,"Census"
"3909","2014-15","North Dakota","Kindergarten",10017,"hep_b","92.8",99.9,"Census"
"3910","2017-18","North Dakota","Kindergarten",10365,"hep_b","95.8",99.4,"Census"
"3911","2016-17","North Dakota","Kindergarten",9799,"hep_b","95.6",98.7,"Census"
"3912","2013-14","North Dakota","Kindergarten",9780,"hep_b","94.6",96.1,"Census (Public); Stratified  2-stage cluster sample(Private)"
"3913","2012-13","North Dakota","Kindergarten",9503,"hep_b","96.6",4.9,"2-stage Cluster Sample"
"3914","2010-11","North Dakota","Kindergarten",NA,"hep_b",NA,NA,NA
"3915","2011-12","North Dakota","Kindergarten",8412,"hep_b","91.4",5.8,"Convenient "
"3916","2009-10","North Dakota","Kindergarten",8323,"hep_b","92.6",6,"Random sample"
"3917","2021-22","North Dakota","Kindergarten",10755,"varicella","91.2",96.6,"Census"
"3918","2011-12","North Dakota","Kindergarten",8412,"varicella",NA,5.8,"Convenient "
"3919","2015-16","North Dakota","Kindergarten",9875,"varicella",NA,97.1,"Census"
"3920","2019-20","North Dakota","Kindergarten",10587,"varicella","NReq",99.5,"Census"
"3921","2020-21","North Dakota","Kindergarten",10116,"varicella","NReq",99.1,"Census"
"3922","2014-15","North Dakota","Kindergarten",10017,"varicella",NA,99.9,"Census"
"3923","2013-14","North Dakota","Kindergarten",9780,"varicella",NA,96.1,"Census (Public); Stratified  2-stage cluster sample(Private)"
"3924","2012-13","North Dakota","Kindergarten",9503,"varicella",NA,4.9,"2-stage Cluster Sample"
"3925","2018-19","North Dakota","Kindergarten",10382,"varicella","93.8",99.4,"Census"
"3926","2017-18","North Dakota","Kindergarten",10365,"varicella","93.9",99.4,"Census"
"3927","2019-20","North Dakota","Kindergarten",10587,"varicella","94.8",99.5,"Census"
"3928","2020-21","North Dakota","Kindergarten",10116,"varicella","93.2",99.1,"Census"
"3929","2016-17","North Dakota","Kindergarten",9799,"varicella","93.5",98.7,"Census"
"3930","2015-16","North Dakota","Kindergarten",9875,"varicella","90.4",97.1,"Census"
"3931","2019-20","North Dakota","Kindergarten",10587,"dtap","94.4",99.5,"Census"
"3932","2018-19","North Dakota","Kindergarten",10382,"dtap","93.6",99.4,"Census"
"3933","2020-21","North Dakota","Kindergarten",10116,"dtap","93.1",99.1,"Census"
"3934","2021-22","North Dakota","Kindergarten",10755,"dtap","91.4",96.6,"Census"
"3935","2017-18","North Dakota","Kindergarten",10365,"dtap","94.1",99.4,"Census"
"3936","2010-11","North Dakota","Kindergarten",NA,"varicella",NA,NA,NA
"3937","2009-10","North Dakota","Kindergarten",8323,"varicella",NA,6,"Random sample"
"3938","2009-10","North Dakota","Kindergarten",8323,"varicella","89.6",6,"Random sample"
"3939","2021-22","North Dakota","Kindergarten",10755,"varicella","NReq",96.6,"Census"
"3940","2013-14","North Dakota","Kindergarten",9780,"varicella","89.4",96.1,"Census (Public); Stratified  2-stage cluster sample(Private)"
"3941","2012-13","North Dakota","Kindergarten",9503,"varicella","88.5",4.9,"2-stage Cluster Sample"
"3942","2011-12","North Dakota","Kindergarten",8412,"varicella","88.9",5.8,"Convenient "
"3943","2010-11","North Dakota","Kindergarten",NA,"varicella",NA,NA,NA
"3944","2014-15","North Dakota","Kindergarten",10017,"varicella","89.5",99.9,"Census"
"3945","2022-23","North Dakota","Kindergarten",10554,"hep_b","93.7",99.4,"Census"
"3946","2022-23","North Dakota","Kindergarten",10554,"varicella","91.4",99.4,"Census"
"3947","2022-23","North Dakota","Kindergarten",10554,"polio","91.9",99.4,"Census"
"3948","2022-23","North Dakota","Kindergarten",10554,"varicella","91.4",99.4,"Census"
"3949","2022-23","North Dakota","Kindergarten",10554,"mmr","92.0",99.4,"Census"
"3950","2022-23","North Dakota","Kindergarten",10554,"varicella","NReq",99.4,"Census"
"3951","2022-23","North Dakota","Kindergarten",10554,"dtap","91.8",99.4,"Census"
"3952","2019-20","South Dakota","Kindergarten",12367,"polio","96.0",99.8,"Census"
"3953","2017-18","South Dakota","Kindergarten",12125,"hep_b","95.0",99.9,"Census"
"3954","2020-21","South Dakota","Kindergarten",11512,"polio","94.5",99.9,"Census"
"3955","2021-22","South Dakota","Kindergarten",12251,"polio","93.6",100,"Census"
"3956","2018-19","South Dakota","Kindergarten",12062,"polio","95.9",99.9,"Census"
"3957","2017-18","South Dakota","Kindergarten",12125,"polio","96.5",99.9,"Census"
"3958","2016-17","South Dakota","Kindergarten",12106,"polio","96.5",99.8,"Census"
"3959","2012-13","South Dakota","Kindergarten",12468,"polio","97.6",100,"Census"
"3960","2013-14","South Dakota","Kindergarten",12566,"polio","96.4",100,"Census"
"3961","2014-15","South Dakota","Kindergarten",12008,"polio","96.8",100,"Census"
"3962","2015-16","South Dakota","Kindergarten",12181,"polio","96.3",100,"Census"
"3963","2009-10","South Dakota","Kindergarten",11499,"varicella","97.7",100,"Census"
"3964","2021-22","South Dakota","Kindergarten",12251,"varicella","NReq",100,"Census"
"3965","2010-11","South Dakota","Kindergarten",NA,"varicella",NA,NA,NA
"3966","2011-12","South Dakota","Kindergarten",12127,"varicella","95.5",100,"Census"
"3967","2012-13","South Dakota","Kindergarten",12468,"varicella","96.0",100,"Census"
"3968","2013-14","South Dakota","Kindergarten",12566,"varicella","95.3",100,"Census"
"3969","2012-13","South Dakota","Kindergarten",12468,"varicella",NA,100,"Census"
"3970","2013-14","South Dakota","Kindergarten",12566,"varicella",NA,100,"Census"
"3971","2014-15","South Dakota","Kindergarten",12008,"varicella",NA,100,"Census"
"3972","2015-16","South Dakota","Kindergarten",12181,"varicella",NA,100,"Census"
"3973","2011-12","South Dakota","Kindergarten",12127,"varicella",NA,100,"Census"
"3974","2019-20","South Dakota","Kindergarten",12367,"varicella","NReq",99.8,"Census"
"3975","2020-21","South Dakota","Kindergarten",11512,"varicella","NReq",99.9,"Census"
"3976","2017-18","South Dakota","Kindergarten",12125,"dtap","95.9",99.9,"Census"
"3977","2019-20","South Dakota","Kindergarten",12367,"dtap","95.9",99.8,"Census"
"3978","2018-19","South Dakota","Kindergarten",12062,"dtap","95.8",99.9,"Census"
"3979","2020-21","South Dakota","Kindergarten",11512,"dtap","93.7",99.9,"Census"
"3980","2021-22","South Dakota","Kindergarten",12251,"dtap","93.2",100,"Census"
"3981","2009-10","South Dakota","Kindergarten",11499,"varicella",NA,100,"Census"
"3982","2010-11","South Dakota","Kindergarten",NA,"varicella",NA,NA,NA
"3983","2014-15","South Dakota","Kindergarten",12008,"varicella","96.8",100,"Census"
"3984","2011-12","South Dakota","Kindergarten",12127,"hep_b","95.4",100,"Census"
"3985","2010-11","South Dakota","Kindergarten",NA,"hep_b",NA,NA,NA
"3986","2012-13","South Dakota","Kindergarten",12468,"hep_b","93.9",100,"Census"
"3987","2013-14","South Dakota","Kindergarten",12566,"hep_b","92.8",100,"Census"
"3988","2016-17","South Dakota","Kindergarten",12106,"hep_b","94.5",99.8,"Census"
"3989","2014-15","South Dakota","Kindergarten",12008,"hep_b","92.2",100,"Census"
"3990","2015-16","South Dakota","Kindergarten",12181,"hep_b","94.3",100,"Census"
"3991","2016-17","South Dakota","Kindergarten",12106,"varicella","95.4",99.8,"Census"
"3992","2015-16","South Dakota","Kindergarten",12181,"varicella","95.2",100,"Census"
"3993","2017-18","South Dakota","Kindergarten",12125,"varicella","95.8",99.9,"Census"
"3994","2018-19","South Dakota","Kindergarten",12062,"varicella","95.5",99.9,"Census"
"3995","2019-20","South Dakota","Kindergarten",12367,"varicella","95.2",99.8,"Census"
"3996","2020-21","South Dakota","Kindergarten",11512,"varicella","94.0",99.9,"Census"
"3997","2009-10","South Dakota","Kindergarten",11499,"hep_b","NReq",100,"Census"
"3998","2021-22","South Dakota","Kindergarten",12251,"varicella","91.9",100,"Census"
"3999","2011-12","South Dakota","Kindergarten",12127,"polio","97.2",100,"Census"
"4000","2009-10","South Dakota","Kindergarten",11499,"polio","97.8",100,"Census"
"4001","2010-11","South Dakota","Kindergarten",NA,"polio",NA,NA,NA
"4002","2018-19","South Dakota","Kindergarten",12062,"hep_b","94.5",99.9,"Census"
"4003","2019-20","South Dakota","Kindergarten",12367,"hep_b","95.4",99.8,"Census"
"4004","2020-21","South Dakota","Kindergarten",11512,"hep_b","95.5",99.9,"Census"
"4005","2021-22","South Dakota","Kindergarten",12251,"hep_b","94.7",100,"Census"
"4006","2016-17","South Dakota","Kindergarten",12106,"dtap","96.4",99.8,"Census"
"4007","2014-15","South Dakota","Kindergarten",12008,"dtap","97.2",100,"Census"
"4008","2015-16","South Dakota","Kindergarten",12181,"dtap","96.4",100,"Census"
"4009","2010-11","South Dakota","Kindergarten",NA,"dtap",NA,NA,NA
"4010","2011-12","South Dakota","Kindergarten",12127,"dtap","97.5",100,"Census"
"4011","2012-13","South Dakota","Kindergarten",12468,"dtap","97.7",100,"Census"
"4012","2013-14","South Dakota","Kindergarten",12566,"dtap","96.7",100,"Census"
"4013","2013-14","South Dakota","Kindergarten",12566,"mmr","96.6",100,"Census"
"4014","2014-15","South Dakota","Kindergarten",12008,"mmr","97.1",100,"Census"
"4015","2009-10","South Dakota","Kindergarten",11499,"mmr","96.8",100,"Census"
"4016","2010-11","South Dakota","Kindergarten",NA,"mmr",NA,NA,NA
"4017","2011-12","South Dakota","Kindergarten",12127,"mmr","97.4",100,"Census"
"4018","2012-13","South Dakota","Kindergarten",12468,"mmr","97.9",100,"Census"
"4019","2015-16","South Dakota","Kindergarten",12181,"mmr","96.5",100,"Census"
"4020","2016-17","South Dakota","Kindergarten",12106,"mmr","96.7",99.8,"Census"
"4021","2017-18","South Dakota","Kindergarten",12125,"mmr","96.6",99.9,"Census"
